Temps,Altitude_Radar_m,Niveau_Reservoir_L,Indice_NDVI,Masse_Actuelle_kg
24.88,13.07,67.2,0.8,13.36
24.88,13.07,67.2,0.8,13.36
24.89,13.07,67.2,0.8,13.36
24.89,13.07,67.2,0.8,13.36
24.9,13.07,67.2,0.8,13.36
24.9,13.07,67.2,0.8,13.36
24.91,13.07,67.2,0.8,13.36
24.91,13.07,67.2,0.8,13.36
24.92,13.07,67.2,0.8,13.36
24.92,13.07,67.2,0.8,13.36
24.93,13.07,67.2,0.8,13.36
24.93,13.07,67.2,0.8,13.36
24.94,13.07,67.2,0.8,13.36
24.94,13.07,67.2,0.8,13.36
24.95,13.07,67.2,0.8,13.36
24.95,13.07,67.2,0.8,13.36
24.96,13.07,67.2,0.8,13.36
24.96,13.07,67.2,0.8,13.36
24.97,13.07,67.2,0.8,13.36
24.97,13.07,67.2,0.8,13.36
24.98,13.07,67.2,0.8,13.36
24.98,13.07,67.2,0.8,13.36
24.99,13.07,67.2,0.8,13.36
24.99,13.07,67.2,0.8,13.36
25.0,13.07,67.1,0.8,13.36
25.0,13.07,67.1,0.8,13.36
25.01,13.07,67.1,0.8,13.36
25.01,13.07,67.1,0.8,13.36
25.02,13.07,67.1,0.8,13.36
25.02,13.07,67.1,0.8,13.36
25.03,13.07,67.1,0.8,13.36
25.03,13.07,67.1,0.8,13.36
25.04,13.07,67.1,0.8,13.36
25.04,13.07,67.1,0.8,13.36
25.05,13.07,67.1,0.8,13.36
25.05,13.07,67.1,0.8,13.36
25.06,13.07,67.1,0.8,13.35
25.06,13.07,67.1,0.8,13.35
25.07,13.07,67.1,0.8,13.35
25.07,13.07,67.1,0.8,13.35
25.08,13.07,67.1,0.8,13.35
25.08,13.07,67.1,0.8,13.35
25.09,13.07,67.1,0.8,13.35
25.09,13.07,67.1,0.8,13.35
25.1,13.07,67.1,0.8,13.35
25.1,13.07,67.1,0.8,13.35
25.11,13.07,67.1,0.8,13.35
25.11,13.07,67.1,0.8,13.35
25.12,13.07,67.0,0.8,13.35
25.12,13.07,67.0,0.8,13.35
25.13,13.07,67.0,0.8,13.35
25.13,13.07,67.0,0.8,13.35
25.14,13.07,67.0,0.8,13.35
25.14,13.07,67.0,0.8,13.35
25.15,13.07,67.0,0.8,13.35
25.15,13.07,67.0,0.8,13.35
25.16,13.07,67.0,0.8,13.35
25.16,13.07,67.0,0.8,13.35
25.17,13.07,67.0,0.8,13.35
25.17,13.07,67.0,0.8,13.35
25.18,13.07,67.0,0.8,13.35
25.18,13.07,67.0,0.8,13.35
25.19,13.07,67.0,0.8,13.35
25.19,13.07,67.0,0.8,13.35
25.2,13.07,67.0,0.8,13.35
25.2,13.07,67.0,0.8,13.35
25.21,13.07,67.0,0.8,13.35
25.21,13.07,67.0,0.8,13.35
25.22,13.07,67.0,0.8,13.35
25.23,13.07,67.0,0.8,13.35
25.23,13.07,67.0,0.8,13.35
25.24,13.07,67.0,0.8,13.35
25.24,13.07,66.9,0.8,13.35
25.25,13.07,66.9,0.8,13.35
25.25,13.07,66.9,0.8,13.35
25.26,13.07,66.9,0.8,13.35
25.26,13.07,66.9,0.8,13.35
25.26,13.07,66.9,0.8,13.35
25.27,13.07,66.9,0.8,13.35
25.28,13.07,66.9,0.8,13.35
25.28,13.07,66.9,0.8,13.35
25.29,13.07,66.9,0.8,13.35
25.29,13.07,66.9,0.8,13.35
25.3,13.07,66.9,0.8,13.35
25.3,13.07,66.9,0.8,13.34
25.3,13.07,66.9,0.8,13.34
25.31,13.07,66.9,0.8,13.34
25.31,13.07,66.9,0.8,13.34
25.32,13.07,66.9,0.8,13.34
25.32,13.07,66.9,0.8,13.34
25.33,13.07,66.9,0.8,13.34
25.33,13.07,66.9,0.8,13.34
25.34,13.07,66.9,0.8,13.34
25.34,13.07,66.9,0.8,13.34
25.35,13.07,66.9,0.8,13.34
25.35,13.07,66.9,0.8,13.34
25.36,13.07,66.8,0.8,13.34
25.37,13.07,66.8,0.8,13.34
25.37,13.07,66.8,0.8,13.34
25.38,13.07,66.8,0.8,13.34
25.38,13.07,66.8,0.8,13.34
25.38,13.07,66.8,0.8,13.34
25.39,13.07,66.8,0.8,13.34
25.39,13.07,66.8,0.8,13.34
25.4,13.07,66.8,0.8,13.34
25.4,13.07,66.8,0.8,13.34
25.41,13.07,66.8,0.8,13.34
25.41,13.07,66.8,0.8,13.34
25.42,13.07,66.8,0.8,13.34
25.42,13.07,66.8,0.8,13.34
25.43,13.07,66.8,0.8,13.34
25.43,13.07,66.8,0.8,13.34
25.44,13.07,66.8,0.8,13.34
25.44,13.07,66.8,0.8,13.34
25.45,13.07,66.8,0.8,13.34
25.45,13.07,66.8,0.8,13.34
25.46,13.07,66.8,0.8,13.34
25.46,13.07,66.8,0.8,13.34
25.47,13.07,66.8,0.8,13.34
25.47,13.07,66.8,0.8,13.34
25.48,13.07,66.7,0.8,13.34
25.49,13.07,66.7,0.8,13.34
25.49,13.07,66.7,0.8,13.34
25.5,13.07,66.7,0.8,13.34
25.5,13.07,66.7,0.8,13.34
25.51,13.07,66.7,0.8,13.34
25.51,13.07,66.7,0.8,13.34
25.52,13.07,66.7,0.8,13.34
25.53,13.07,66.7,0.8,13.34
25.53,13.07,66.7,0.8,13.34
25.54,13.07,66.7,0.8,13.34
25.54,13.07,66.7,0.8,13.34
25.55,13.07,66.7,0.8,13.33
25.55,13.07,66.7,0.8,13.33
25.56,13.07,66.7,0.8,13.33
25.56,13.07,66.7,0.8,13.33
25.57,13.07,66.7,0.8,13.33
25.57,13.07,66.7,0.8,13.33
25.58,13.07,66.7,0.8,13.33
25.58,13.07,66.7,0.8,13.33
25.59,13.07,66.7,0.8,13.33
25.59,13.07,66.7,0.8,13.33
25.6,13.07,66.7,0.8,13.33
25.6,13.07,66.7,0.8,13.33
25.61,13.07,66.6,0.8,13.33
25.61,13.07,66.6,0.8,13.33
25.62,13.07,66.6,0.8,13.33
25.62,13.07,66.6,0.8,13.33
25.63,13.07,66.6,0.8,13.33
25.64,13.07,66.6,0.8,13.33
25.64,13.07,66.6,0.8,13.33
25.65,13.07,66.6,0.8,13.33
25.65,13.07,66.6,0.8,13.33
25.66,13.07,66.6,0.8,13.33
25.66,13.07,66.6,0.8,13.33
25.67,13.07,66.6,0.8,13.33
25.67,13.07,66.6,0.8,13.33
25.68,13.07,66.6,0.8,13.33
25.68,13.07,66.6,0.8,13.33
25.69,13.07,66.6,0.8,13.33
25.69,13.07,66.6,0.8,13.33
25.7,13.07,66.6,0.8,13.33
25.7,13.07,66.6,0.8,13.33
25.71,13.07,66.6,0.8,13.33
25.71,13.07,66.6,0.8,13.33
25.72,13.07,66.6,0.8,13.33
25.72,13.07,66.6,0.8,13.33
25.73,13.07,66.6,0.8,13.33
25.74,13.07,66.5,0.8,13.33
25.74,13.07,66.5,0.8,13.33
25.74,13.07,66.5,0.8,13.33
25.75,13.07,66.5,0.8,13.33
25.75,13.07,66.5,0.8,13.33
25.76,13.07,66.5,0.8,13.33
25.76,13.07,66.5,0.8,13.33
25.77,13.07,66.5,0.8,13.33
25.77,13.07,66.5,0.8,13.33
25.78,13.07,66.5,0.8,13.33
25.78,13.07,66.5,0.8,13.33
25.79,13.07,66.5,0.8,13.33
25.79,13.07,66.5,0.8,13.32
25.8,13.07,66.5,0.8,13.32
25.8,13.07,66.5,0.8,13.32
25.81,13.07,66.5,0.8,13.32
25.81,13.07,66.5,0.8,13.32
25.82,13.07,66.5,0.8,13.32
25.82,13.07,66.5,0.8,13.32
25.83,13.07,66.5,0.8,13.32
25.83,13.07,66.5,0.8,13.32
25.84,13.07,66.5,0.8,13.32
25.84,13.07,66.5,0.8,13.32
25.85,13.07,66.5,0.8,13.32
25.85,13.07,66.4,0.8,13.32
25.86,13.07,66.4,0.8,13.32
25.86,13.07,66.4,0.8,13.32
25.87,13.07,66.4,0.8,13.32
25.88,13.07,66.4,0.8,13.32
25.88,13.07,66.4,0.8,13.32
25.89,13.07,66.4,0.8,13.32
25.89,13.07,66.4,0.8,13.32
25.9,13.07,66.4,0.8,13.32
25.9,13.07,66.4,0.8,13.32
25.91,13.07,66.4,0.8,13.32
25.91,13.07,66.4,0.8,13.32
25.92,13.07,66.4,0.8,13.32
25.92,13.07,66.4,0.8,13.32
25.93,13.07,66.4,0.8,13.32
25.93,13.07,66.4,0.8,13.32
25.94,13.07,66.4,0.8,13.32
25.94,13.07,66.4,0.8,13.32
25.94,13.07,66.4,0.8,13.32
25.95,13.07,66.4,0.8,13.32
25.96,13.07,66.4,0.8,13.32
25.96,13.07,66.4,0.8,13.32
25.97,13.07,66.4,0.8,13.32
25.97,13.07,66.4,0.8,13.32
25.97,13.07,66.3,0.8,13.32
25.98,13.07,66.3,0.8,13.32
25.99,13.07,66.3,0.8,13.32
25.99,13.07,66.3,0.8,13.32
25.99,13.07,66.3,0.8,13.32
26.0,13.07,66.3,0.8,13.32
26.01,13.07,66.3,0.8,13.32
26.01,13.07,66.3,0.8,13.32
26.01,13.07,66.3,0.8,13.32
26.02,13.07,66.3,0.8,13.32
26.02,13.07,66.3,0.8,13.32
26.03,13.07,66.3,0.8,13.32
26.04,13.07,66.3,0.8,13.31
26.04,13.07,66.3,0.8,13.31
26.05,13.07,66.3,0.8,13.31
26.05,13.07,66.3,0.8,13.31
26.06,13.07,66.3,0.8,13.31
26.06,13.07,66.3,0.8,13.31
26.07,13.07,66.3,0.8,13.31
26.07,13.07,66.3,0.8,13.31
26.07,13.07,66.3,0.8,13.31
26.08,13.07,66.3,0.8,13.31
26.08,13.07,66.3,0.8,13.31
26.09,13.07,66.3,0.8,13.31
26.09,13.07,66.2,0.8,13.31
26.1,13.07,66.2,0.8,13.31
26.1,13.07,66.2,0.8,13.31
26.11,13.07,66.2,0.8,13.31
26.11,13.07,66.2,0.8,13.31
26.12,13.07,66.2,0.8,13.31
26.12,13.07,66.2,0.8,13.31
26.13,13.07,66.2,0.8,13.31
26.13,13.07,66.2,0.8,13.31
26.14,13.07,66.2,0.8,13.31
26.14,13.07,66.2,0.8,13.31
26.15,13.07,66.2,0.8,13.31
26.15,13.07,66.2,0.8,13.31
26.16,13.07,66.2,0.8,13.31
26.16,13.07,66.2,0.8,13.31
26.17,13.07,66.2,0.8,13.31
26.17,13.07,66.2,0.8,13.31
26.18,13.07,66.2,0.8,13.31
26.18,13.07,66.2,0.8,13.31
26.18,13.07,66.2,0.8,13.31
26.19,13.07,66.2,0.8,13.31
26.2,13.07,66.2,0.8,13.31
26.2,13.07,66.2,0.8,13.31
26.21,13.07,66.2,0.8,13.31
26.21,13.07,66.1,0.8,13.31
26.22,13.07,66.1,0.8,13.31
26.22,13.07,66.1,0.8,13.31
26.23,13.07,66.1,0.8,13.31
26.23,13.07,66.1,0.8,13.31
26.24,13.07,66.1,0.8,13.31
26.24,13.07,66.1,0.8,13.31
26.25,13.07,66.1,0.8,13.31
26.25,13.07,66.1,0.8,13.31
26.26,13.07,66.1,0.8,13.31
26.26,13.07,66.1,0.8,13.31
26.27,13.07,66.1,0.8,13.31
26.27,13.07,66.1,0.8,13.3
26.28,13.07,66.1,0.8,13.3
26.28,13.07,66.1,0.8,13.3
26.29,13.07,66.1,0.8,13.3
26.29,13.07,66.1,0.8,13.3
26.3,13.07,66.1,0.8,13.3
26.31,13.07,66.1,0.8,13.3
26.31,13.07,66.1,0.8,13.3
26.32,13.07,66.1,0.8,13.3
26.32,13.07,66.1,0.8,13.3
26.33,13.07,66.1,0.8,13.3
26.33,13.07,66.1,0.8,13.3
26.34,13.07,66.0,0.8,13.3
26.34,13.07,66.0,0.8,13.3
26.35,13.07,66.0,0.8,13.3
26.35,13.07,66.0,0.8,13.3
26.36,13.07,66.0,0.8,13.3
26.36,13.07,66.0,0.8,13.3
26.37,13.07,66.0,0.8,13.3
26.37,13.07,66.0,0.8,13.3
26.38,13.07,66.0,0.8,13.3
26.38,13.07,66.0,0.8,13.3
26.39,13.07,66.0,0.8,13.3
26.39,13.07,66.0,0.8,13.3
26.4,13.07,66.0,0.8,13.3
26.4,13.07,66.0,0.8,13.3
26.41,13.07,66.0,0.8,13.3
26.41,13.07,66.0,0.8,13.3
26.42,13.07,66.0,0.8,13.3
26.43,13.07,66.0,0.8,13.3
26.43,13.07,66.0,0.8,13.3
26.44,13.07,66.0,0.8,13.3
26.44,13.07,66.0,0.8,13.3
26.45,13.07,66.0,0.8,13.3
26.45,13.07,66.0,0.8,13.3
26.46,13.07,66.0,0.8,13.3
26.46,13.07,65.9,0.8,13.3
26.47,13.07,65.9,0.8,13.3
26.48,13.07,65.9,0.8,13.3
26.48,13.07,65.9,0.8,13.3
26.48,13.07,65.9,0.8,13.3
26.49,13.07,65.9,0.8,13.3
26.49,13.07,65.9,0.8,13.3
26.5,13.07,65.9,0.8,13.3
26.5,13.07,65.9,0.8,13.3
26.51,13.07,65.9,0.8,13.3
26.51,13.07,65.9,0.8,13.3
26.52,13.07,65.9,0.8,13.3
26.52,13.07,65.9,0.8,13.29
26.53,13.07,65.9,0.8,13.29
26.53,13.07,65.9,0.8,13.29
26.54,13.07,65.9,0.8,13.29
26.54,13.07,65.9,0.8,13.29
26.55,13.07,65.9,0.8,13.29
26.55,13.07,65.9,0.8,13.29
26.56,13.07,65.9,0.8,13.29
26.56,13.07,65.9,0.8,13.29
26.57,13.07,65.9,0.8,13.29
26.57,13.07,65.9,0.8,13.29
26.58,13.07,65.9,0.8,13.29
26.58,13.07,65.8,0.8,13.29
26.59,13.07,65.8,0.8,13.29
26.6,13.07,65.8,0.8,13.29
26.6,13.07,65.8,0.8,13.29
26.6,13.07,65.8,0.8,13.29
26.61,13.07,65.8,0.8,13.29
26.61,13.07,65.8,0.8,13.29
26.62,13.07,65.8,0.8,13.29
26.63,13.07,65.8,0.8,13.29
26.63,13.07,65.8,0.8,13.29
26.64,13.07,65.8,0.8,13.29
26.64,13.07,65.8,0.8,13.29
26.65,13.07,65.8,0.8,13.29
26.65,13.07,65.8,0.8,13.29
26.66,13.07,65.8,0.8,13.29
26.66,13.07,65.8,0.8,13.29
26.67,13.07,65.8,0.8,13.29
26.67,13.07,65.8,0.8,13.29
26.68,13.07,65.8,0.8,13.29
26.68,13.07,65.8,0.8,13.29
26.69,13.07,65.8,0.8,13.29
26.69,13.07,65.8,0.8,13.29
26.7,13.07,65.8,0.8,13.29
26.7,13.07,65.8,0.8,13.29
26.71,13.07,65.7,0.8,13.29
26.71,13.07,65.7,0.8,13.29
26.72,13.07,65.7,0.8,13.29
26.72,13.07,65.7,0.8,13.29
26.73,13.07,65.7,0.8,13.29
26.73,13.07,65.7,0.8,13.29
26.74,13.07,65.7,0.8,13.29
26.74,13.07,65.7,0.8,13.29
26.75,13.07,65.7,0.8,13.29
26.76,13.07,65.7,0.8,13.29
26.76,13.07,65.7,0.8,13.29
26.76,13.07,65.7,0.8,13.29
26.77,13.07,65.7,0.8,13.28
26.78,13.07,65.7,0.8,13.28
26.78,13.07,65.7,0.8,13.28
26.79,13.07,65.7,0.8,13.28
26.79,13.07,65.7,0.8,13.28
26.8,13.07,65.7,0.8,13.28
26.8,13.07,65.7,0.8,13.28
26.81,13.07,65.7,0.8,13.28
26.81,13.07,65.7,0.8,13.28
26.82,13.07,65.7,0.8,13.28
26.82,13.07,65.7,0.8,13.28
26.83,13.07,65.7,0.8,13.28
26.83,13.07,65.6,0.8,13.28
26.84,13.07,65.6,0.8,13.28
26.84,13.07,65.6,0.8,13.28
26.85,13.07,65.6,0.8,13.28
26.85,13.07,65.6,0.8,13.28
26.86,13.07,65.6,0.8,13.28
26.86,13.07,65.6,0.8,13.28
26.87,13.07,65.6,0.8,13.28
26.88,13.07,65.6,0.8,13.28
26.88,13.07,65.6,0.8,13.28
26.89,13.07,65.6,0.8,13.28
26.89,13.07,65.6,0.8,13.28
26.9,13.07,65.6,0.8,13.28
26.9,13.07,65.6,0.8,13.28
26.9,13.07,65.6,0.8,13.28
26.91,13.07,65.6,0.8,13.28
26.92,13.07,65.6,0.8,13.28
26.92,13.07,65.6,0.8,13.28
26.93,13.07,65.6,0.8,13.28
26.93,13.07,65.6,0.8,13.28
26.94,13.07,65.6,0.8,13.28
26.94,13.07,65.6,0.8,13.28
26.95,13.07,65.6,0.8,13.28
26.95,13.07,65.6,0.8,13.28
26.96,13.07,65.5,0.8,13.28
26.96,13.07,65.5,0.8,13.28
26.97,13.07,65.5,0.8,13.28
26.97,13.07,65.5,0.8,13.28
26.97,13.07,65.5,0.8,13.28
26.98,13.07,65.5,0.8,13.28
26.98,13.07,65.5,0.8,13.28
26.99,13.07,65.5,0.8,13.28
27.0,13.07,65.5,0.8,13.28
27.0,13.07,65.5,0.8,13.28
27.01,13.07,65.5,0.8,13.28
27.01,13.07,65.5,0.8,13.28
27.01,13.07,65.5,0.8,13.27
27.02,13.07,65.5,0.8,13.27
27.02,13.07,65.5,0.8,13.27
27.03,13.07,65.5,0.8,13.27
27.04,13.07,65.5,0.8,13.27
27.04,13.07,65.5,0.8,13.27
27.05,13.07,65.5,0.8,13.27
27.05,13.07,65.5,0.8,13.27
27.06,13.07,65.5,0.8,13.27
27.06,13.07,65.5,0.8,13.27
27.07,13.07,65.5,0.8,13.27
27.07,13.07,65.5,0.8,13.27
27.08,13.07,65.4,0.8,13.27
27.08,13.07,65.4,0.8,13.27
27.09,13.07,65.4,0.8,13.27
27.09,13.07,65.4,0.8,13.27
27.1,13.07,65.4,0.8,13.27
27.11,13.07,65.4,0.8,13.27
27.11,13.07,65.4,0.8,13.27
27.11,13.07,65.4,0.8,13.27
27.12,13.07,65.4,0.8,13.27
27.12,13.07,65.4,0.8,13.27
27.13,13.07,65.4,0.8,13.27
27.13,13.07,65.4,0.8,13.27
27.14,13.07,65.4,0.8,13.27
27.14,13.07,65.4,0.8,13.27
27.15,13.07,65.4,0.8,13.27
27.15,13.07,65.4,0.8,13.27
27.16,13.07,65.4,0.8,13.27
27.16,13.07,65.4,0.8,13.27
27.17,13.07,65.4,0.8,13.27
27.18,13.07,65.4,0.8,13.27
27.18,13.07,65.4,0.8,13.27
27.19,13.07,65.4,0.8,13.27
27.19,13.07,65.4,0.8,13.27
27.2,13.07,65.4,0.8,13.27
27.2,13.07,65.3,0.8,13.27
27.21,13.07,65.3,0.8,13.27
27.21,13.07,65.3,0.8,13.27
27.22,13.07,65.3,0.8,13.27
27.22,13.07,65.3,0.8,13.27
27.23,13.07,65.3,0.8,13.27
27.23,13.07,65.3,0.8,13.27
27.24,13.07,65.3,0.8,13.27
27.24,13.07,65.3,0.8,13.27
27.25,13.07,65.3,0.8,13.27
27.26,13.07,65.3,0.8,13.27
27.26,13.07,65.3,0.8,13.27
27.27,13.07,65.3,0.8,13.26
27.27,13.07,65.3,0.8,13.26
27.28,13.07,65.3,0.8,13.26
27.28,13.07,65.3,0.8,13.26
27.29,13.07,65.3,0.8,13.26
27.29,13.07,65.3,0.8,13.26
27.3,13.07,65.3,0.8,13.26
27.3,13.07,65.3,0.8,13.26
27.31,13.07,65.3,0.8,13.26
27.31,13.07,65.3,0.8,13.26
27.32,13.07,65.3,0.8,13.26
27.32,13.07,65.3,0.8,13.26
27.33,13.07,65.2,0.8,13.26
27.33,13.07,65.2,0.8,13.26
27.34,13.07,65.2,0.8,13.26
27.34,13.07,65.2,0.8,13.26
27.35,13.07,65.2,0.8,13.26
27.35,13.07,65.2,0.8,13.26
27.36,13.07,65.2,0.8,13.26
27.36,13.07,65.2,0.8,13.26
27.37,13.07,65.2,0.8,13.26
27.37,13.07,65.2,0.8,13.26
27.38,13.07,65.2,0.8,13.26
27.39,13.07,65.2,0.8,13.26
27.39,13.07,65.2,0.8,13.26
27.4,13.07,65.2,0.8,13.26
27.4,13.07,65.2,0.8,13.26
27.41,13.07,65.2,0.8,13.26
27.41,13.07,65.2,0.8,13.26
27.42,13.07,65.2,0.8,13.26
27.42,13.07,65.2,0.8,13.26
27.43,13.07,65.2,0.8,13.26
27.44,13.07,65.2,0.8,13.26
27.44,13.07,65.2,0.8,13.26
27.45,13.07,65.2,0.8,13.26
27.45,13.07,65.2,0.8,13.26
27.46,13.07,65.1,0.8,13.26
27.46,13.07,65.1,0.8,13.26
27.47,13.07,65.1,0.8,13.26
27.47,13.07,65.1,0.8,13.26
27.48,13.07,65.1,0.8,13.26
27.48,13.07,65.1,0.8,13.26
27.49,13.07,65.1,0.8,13.26
27.49,13.07,65.1,0.8,13.26
27.5,13.07,65.1,0.8,13.26
27.5,13.07,65.1,0.8,13.26
27.51,13.07,65.1,0.8,13.26
27.51,13.07,65.1,0.8,13.26
27.52,13.07,65.1,0.8,13.25
27.52,13.07,65.1,0.8,13.25
27.52,13.07,65.1,0.8,13.25
27.53,13.07,65.1,0.8,13.25
27.54,13.07,65.1,0.8,13.25
27.54,13.07,65.1,0.8,13.25
27.55,13.07,65.1,0.8,13.25
27.55,13.07,65.1,0.8,13.25
27.56,13.07,65.1,0.8,13.25
27.56,13.07,65.1,0.8,13.25
27.57,13.07,65.1,0.8,13.25
27.57,13.07,65.1,0.8,13.25
27.58,13.07,65.0,0.8,13.25
27.58,13.07,65.0,0.8,13.25
27.59,13.07,65.0,0.8,13.25
27.59,13.07,65.0,0.8,13.25
27.6,13.07,65.0,0.8,13.25
27.6,13.07,65.0,0.8,13.25
27.61,13.07,65.0,0.8,13.25
27.61,13.07,65.0,0.8,13.25
27.62,13.07,65.0,0.8,13.25
27.62,13.07,65.0,0.8,13.25
27.63,13.07,65.0,0.8,13.25
27.63,13.07,65.0,0.8,13.25
27.63,13.07,65.0,0.8,13.25
27.64,13.07,65.0,0.8,13.25
27.64,13.07,65.0,0.8,13.25
27.65,13.07,65.0,0.8,13.25
27.66,13.07,65.0,0.8,13.25
27.66,13.07,65.0,0.8,13.25
27.67,13.07,65.0,0.8,13.25
27.67,13.07,65.0,0.8,13.25
27.68,13.07,65.0,0.8,13.25
27.68,13.07,65.0,0.8,13.25
27.69,13.07,65.0,0.8,13.25
27.69,13.07,65.0,0.8,13.25
27.7,13.07,64.9,0.8,13.25
27.7,13.07,64.9,0.8,13.25
27.71,13.07,64.9,0.8,13.25
27.71,13.07,64.9,0.8,13.25
27.72,13.07,64.9,0.8,13.25
27.72,13.07,64.9,0.8,13.25
27.73,13.07,64.9,0.8,13.25
27.73,13.07,64.9,0.8,13.25
27.74,13.07,64.9,0.8,13.25
27.74,13.07,64.9,0.8,13.25
27.75,13.07,64.9,0.8,13.25
27.75,13.07,64.9,0.8,13.25
27.76,13.07,64.9,0.8,13.24
27.76,13.07,64.9,0.8,13.24
27.77,13.07,64.9,0.8,13.24
27.77,13.07,64.9,0.8,13.24
27.78,13.07,64.9,0.8,13.24
27.78,13.07,64.9,0.8,13.24
27.78,13.07,64.9,0.8,13.24
27.79,13.07,64.9,0.8,13.24
27.79,13.07,64.9,0.8,13.24
27.8,13.07,64.9,0.8,13.24
27.8,13.07,64.9,0.8,13.24
27.81,13.07,64.9,0.8,13.24
27.81,13.07,64.8,0.8,13.24
27.82,13.07,64.8,0.8,13.24
27.82,13.07,64.8,0.8,13.24
27.83,13.07,64.8,0.8,13.24
27.83,13.07,64.8,0.8,13.24
27.84,13.07,64.8,0.8,13.24
27.84,13.07,64.8,0.8,13.24
27.85,13.07,64.8,0.8,13.24
27.85,13.07,64.8,0.8,13.24
27.86,13.07,64.8,0.8,13.24
27.86,13.07,64.8,0.8,13.24
27.87,13.07,64.8,0.8,13.24
27.87,13.07,64.8,0.8,13.24
27.88,13.07,64.8,0.8,13.24
27.88,13.07,64.8,0.8,13.24
27.89,13.07,64.8,0.8,13.24
27.89,13.07,64.8,0.8,13.24
27.9,13.07,64.8,0.8,13.24
27.9,13.07,64.8,0.8,13.24
27.91,13.07,64.8,0.8,13.24
27.91,13.07,64.8,0.8,13.24
27.92,13.07,64.8,0.8,13.24
27.92,13.07,64.8,0.8,13.24
27.93,13.07,64.8,0.8,13.24
27.93,13.07,64.7,0.8,13.24
27.94,13.07,64.7,0.8,13.24
27.94,13.07,64.7,0.8,13.24
27.95,13.07,64.7,0.8,13.24
27.95,13.07,64.7,0.8,13.24
27.95,13.07,64.7,0.8,13.24
27.96,13.07,64.7,0.8,13.24
27.97,13.07,64.7,0.8,13.24
27.97,13.07,64.7,0.8,13.24
27.98,13.07,64.7,0.8,13.24
27.98,13.07,64.7,0.8,13.24
27.99,13.07,64.7,0.8,13.24
27.99,13.07,64.7,0.8,13.23
28.0,13.07,64.7,0.8,13.23
28.0,13.07,64.7,0.8,13.23
28.0,13.07,64.7,0.8,13.23
28.01,13.07,64.7,0.8,13.23
28.01,13.07,64.7,0.8,13.23
28.02,13.07,64.7,0.8,13.23
28.02,13.07,64.7,0.8,13.23
28.03,13.07,64.7,0.8,13.23
28.03,13.07,64.7,0.8,13.23
28.04,13.07,64.7,0.8,13.23
28.04,13.07,64.7,0.8,13.23
28.05,13.07,64.6,0.8,13.23
28.05,13.07,64.6,0.8,13.23
28.06,13.07,64.6,0.8,13.23
28.06,13.07,64.6,0.8,13.23
28.07,13.07,64.6,0.8,13.23
28.07,13.07,64.6,0.8,13.23
28.08,13.07,64.6,0.8,13.23
28.08,13.07,64.6,0.8,13.23
28.09,13.07,64.6,0.8,13.23
28.09,13.07,64.6,0.8,13.23
28.1,13.07,64.6,0.8,13.23
28.1,13.07,64.6,0.8,13.23
28.11,13.07,64.6,0.8,13.23
28.11,13.07,64.6,0.8,13.23
28.11,13.07,64.6,0.8,13.23
28.12,13.07,64.6,0.8,13.23
28.12,13.07,64.6,0.8,13.23
28.13,13.07,64.6,0.8,13.23
28.13,13.07,64.6,0.8,13.23
28.14,13.07,64.6,0.8,13.23
28.14,13.07,64.6,0.8,13.23
28.15,13.07,64.6,0.8,13.23
28.15,13.07,64.6,0.8,13.23
28.16,13.07,64.6,0.8,13.23
28.16,13.07,64.5,0.8,13.23
28.17,13.07,64.5,0.8,13.23
28.17,13.07,64.5,0.8,13.23
28.18,13.07,64.5,0.8,13.23
28.18,13.07,64.5,0.8,13.23
28.19,13.07,64.5,0.8,13.23
28.19,13.07,64.5,0.8,13.23
28.2,13.07,64.5,0.8,13.23
28.2,13.07,64.5,0.8,13.23
28.21,13.07,64.5,0.8,13.23
28.21,13.07,64.5,0.8,13.23
28.22,13.07,64.5,0.8,13.23
28.22,13.07,64.5,0.8,13.22
28.23,13.07,64.5,0.8,13.22
28.23,13.07,64.5,0.8,13.22
28.24,13.07,64.5,0.8,13.22
28.24,13.07,64.5,0.8,13.22
28.25,13.07,64.5,0.8,13.22
28.25,13.07,64.5,0.8,13.22
28.26,13.07,64.5,0.8,13.22
28.26,13.07,64.5,0.8,13.22
28.27,13.07,64.5,0.8,13.22
28.27,13.07,64.5,0.8,13.22
28.28,13.07,64.5,0.8,13.22
28.28,13.07,64.4,0.8,13.22
28.29,13.07,64.4,0.8,13.22
28.29,13.07,64.4,0.8,13.22
28.3,13.07,64.4,0.8,13.22
28.3,13.07,64.4,0.8,13.22
28.31,13.07,64.4,0.8,13.22
28.31,13.07,64.4,0.8,13.22
28.32,13.07,64.4,0.8,13.22
28.32,13.07,64.4,0.8,13.22
28.33,13.07,64.4,0.8,13.22
28.33,13.07,64.4,0.8,13.22
28.34,13.07,64.4,0.8,13.22
28.34,13.07,64.4,0.8,13.22
28.35,13.07,64.4,0.8,13.22
28.35,13.07,64.4,0.8,13.22
28.36,13.07,64.4,0.8,13.22
28.36,13.07,64.4,0.8,13.22
28.37,13.07,64.4,0.8,13.22
28.37,13.07,64.4,0.8,13.22
28.38,13.07,64.4,0.8,13.22
28.38,13.07,64.4,0.8,13.22
28.39,13.07,64.4,0.8,13.22
28.39,13.07,64.4,0.8,13.22
28.4,13.07,64.4,0.8,13.22
28.4,13.07,64.3,0.8,13.22
